plant_name,insect_name,interaction_type,source_db,n_obs,geo,year_range
Parnassia palustris,Limnophyes ninae,pollination,Mangal,1,EU,
Dryas octopetala,Phaonia alpicola,pollination,Mangal,1,EU,
Potentilla crantzii,Phaonia alpicola,pollination,Mangal,1,EU,
Silene acaulis,Phaonia alpicola,pollination,Mangal,1,EU,
Cerastium alpinum,Phaonia alpicola,pollination,Mangal,1,EU,
Polygonum viviparum,Phaonia alpicola,pollination,Mangal,1,EU,
Saxifraga oppositifolia,Phaonia alpicola,pollination,Mangal,1,EU,
Trollius europaeus,Phaonia alpicola,pollination,Mangal,1,EU,
Pinguicula alpina,Phaonia alpicola,pollination,Mangal,1,EU,
Rhodiola rosea,Phaonia alpicola,pollination,Mangal,1,EU,
Rhododendron lapponicum,Phaonia alpicola,pollination,Mangal,1,EU,
Dryas octopetala,Limnophyes ninae,pollination,Mangal,1,EU,
Diapensia lapponica,Limnophyes ninae,pollination,Mangal,1,EU,
Saxifraga aizoides,Limnophyes ninae,pollination,Mangal,1,EU,
Potentilla crantzii,Limnophyes ninae,pollination,Mangal,1,EU,
Cerastium alpinum,Limnophyes ninae,pollination,Mangal,1,EU,
Polygonum viviparum,Limnophyes ninae,pollination,Mangal,1,EU,
Trollius europaeus,Limnophyes ninae,pollination,Mangal,1,EU,
Arabis alpina,Limnophyes ninae,pollination,Mangal,1,EU,
Dryas octopetala,Megaselia diversa,pollination,Mangal,1,EU,
Potentilla crantzii,Megaselia diversa,pollination,Mangal,1,EU,
Silene acaulis,Megaselia diversa,pollination,Mangal,1,EU,
Cerastium alpinum,Megaselia diversa,pollination,Mangal,1,EU,
Polygonum viviparum,Megaselia diversa,pollination,Mangal,1,EU,
Viola biflora,Megaselia diversa,pollination,Mangal,1,EU,
Pinguicula alpina,Megaselia diversa,pollination,Mangal,1,EU,
Taraxacum officinale,Megaselia diversa,pollination,Mangal,1,EU,
Arabis alpina,Megaselia diversa,pollination,Mangal,1,EU,
Saxifraga aizoides,Megaselia sp1,pollination,Mangal,1,EU,
Potentilla crantzii,Megaselia sp1,pollination,Mangal,1,EU,
Silene acaulis,Megaselia sp1,pollination,Mangal,1,EU,
Cerastium alpinum,Megaselia sp1,pollination,Mangal,1,EU,
Polygonum viviparum,Megaselia sp1,pollination,Mangal,1,EU,
Salix reticulata,Megaselia sp1,pollination,Mangal,1,EU,
Viola biflora,Megaselia sp1,pollination,Mangal,1,EU,
Pinguicula alpina,Megaselia sp1,pollination,Mangal,1,EU,
Cassiope hypnoides,Megaselia sp1,pollination,Mangal,1,EU,
Potentilla crantzii,Smittia sp1,pollination,Mangal,1,EU,
Silene acaulis,Smittia sp1,pollination,Mangal,1,EU,
Salix lanata,Smittia sp1,pollination,Mangal,1,EU,
Salix reticulata,Smittia sp1,pollination,Mangal,1,EU,
Viola biflora,Smittia sp1,pollination,Mangal,1,EU,
Pinguicula alpina,Smittia sp1,pollination,Mangal,1,EU,
Antennaria alpina,Smittia sp1,pollination,Mangal,1,EU,
Cassiope tetragona,Smittia sp1,pollination,Mangal,1,EU,
Salix polaris,Smittia sp1,pollination,Mangal,1,EU,
Dryas octopetala,Megaselia digitalis,pollination,Mangal,1,EU,
Diapensia lapponica,Megaselia digitalis,pollination,Mangal,1,EU,
Potentilla crantzii,Megaselia digitalis,pollination,Mangal,1,EU,
Polygonum viviparum,Megaselia digitalis,pollination,Mangal,1,EU,
Salix reticulata,Megaselia digitalis,pollination,Mangal,1,EU,
Saxifraga oppositifolia,Megaselia digitalis,pollination,Mangal,1,EU,
Pinguicula alpina,Megaselia digitalis,pollination,Mangal,1,EU,
Antennaria alpina,Megaselia digitalis,pollination,Mangal,1,EU,
Dryas octopetala,Chloropinae sp1,pollination,Mangal,1,EU,
Diapensia lapponica,Chloropinae sp1,pollination,Mangal,1,EU,
Potentilla crantzii,Chloropinae sp1,pollination,Mangal,1,EU,
Cerastium alpinum,Chloropinae sp1,pollination,Mangal,1,EU,
Salix reticulata,Chloropinae sp1,pollination,Mangal,1,EU,
Saxifraga oppositifolia,Chloropinae sp1,pollination,Mangal,1,EU,
Dryas octopetala,Parapiophila vulgaris,pollination,Mangal,1,EU,
Potentilla crantzii,Parapiophila vulgaris,pollination,Mangal,1,EU,
Cerastium alpinum,Parapiophila vulgaris,pollination,Mangal,1,EU,
Parnassia palustris,Parapiophila vulgaris,pollination,Mangal,1,EU,
Polygonum viviparum,Parapiophila vulgaris,pollination,Mangal,1,EU,
Viola biflora,Parapiophila vulgaris,pollination,Mangal,1,EU,
Potentilla crantzii,Aclastus sp1,pollination,Mangal,1,EU,
Salix lanata,Aclastus sp1,pollination,Mangal,1,EU,
Saxifraga oppositifolia,Aclastus sp1,pollination,Mangal,1,EU,
Rhododendron lapponicum,Aclastus sp1,pollination,Mangal,1,EU,
Astragalus alpinus,Aclastus sp1,pollination,Mangal,1,EU,
Salix reticulata,Micropsectra radialis,pollination,Mangal,1,EU,
Saxifraga oppositifolia,Micropsectra radialis,pollination,Mangal,1,EU,
Viola biflora,Micropsectra radialis,pollination,Mangal,1,EU,
Antennaria alpina,Micropsectra radialis,pollination,Mangal,1,EU,
Salix polaris,Micropsectra radialis,pollination,Mangal,1,EU,
Dryas octopetala,Noctuidae sp1,pollination,Mangal,2,EU,
Diapensia lapponica,Noctuidae sp1,pollination,Mangal,2,EU,
Saxifraga aizoides,Noctuidae sp1,pollination,Mangal,2,EU,
Potentilla crantzii,Noctuidae sp1,pollination,Mangal,2,EU,
Astragalus alpinus,Noctuidae sp1,pollination,Mangal,2,EU,
Dryas octopetala,Arpedium sp1,pollination,Mangal,2,EU,
Salix reticulata,Arpedium sp1,pollination,Mangal,2,EU,
Trollius europaeus,Arpedium sp1,pollination,Mangal,2,EU,
Rhododendron lapponicum,Arpedium sp1,pollination,Mangal,2,EU,
Dryas octopetala,Mycomya fuscata,pollination,Mangal,2,EU,
Saxifraga aizoides,Mycomya fuscata,pollination,Mangal,2,EU,
Potentilla crantzii,Mycomya fuscata,pollination,Mangal,2,EU,
Cassiope hypnoides,Mycomya fuscata,pollination,Mangal,2,EU,
Dryas octopetala,Oliveridia tricornis,pollination,Mangal,2,EU,
Saxifraga aizoides,Oliveridia tricornis,pollination,Mangal,2,EU,
Potentilla crantzii,Oliveridia tricornis,pollination,Mangal,2,EU,
Parnassia palustris,Oliveridia tricornis,pollination,Mangal,2,EU,
Dryas octopetala,Phaonia subfuscinervis,pollination,Mangal,2,EU,
Potentilla crantzii,Phaonia subfuscinervis,pollination,Mangal,2,EU,
Parnassia palustris,Phaonia subfuscinervis,pollination,Mangal,2,EU,
Arabis alpina,Phaonia subfuscinervis,pollination,Mangal,2,EU,
Diapensia lapponica,Podabrus sp1,pollination,Mangal,2,EU,
Potentilla crantzii,Podabrus sp1,pollination,Mangal,2,EU,
Cerastium alpinum,Podabrus sp1,pollination,Mangal,2,EU,
Dryas octopetala,Rhamphomyia aethiops,pollination,Mangal,2,EU,
Diapensia lapponica,Rhamphomyia aethiops,pollination,Mangal,2,EU,
Silene acaulis,Rhamphomyia aethiops,pollination,Mangal,2,EU,
Parnassia palustris,Rhamphomyia aethiops,pollination,Mangal,2,EU,
Diapensia lapponica,Rhamphomyia reflexa,pollination,Mangal,2,EU,
Saxifraga aizoides,Rhamphomyia reflexa,pollination,Mangal,2,EU,
Cerastium alpinum,Rhamphomyia reflexa,pollination,Mangal,2,EU,
Parnassia palustris,Rhamphomyia reflexa,pollination,Mangal,2,EU,
Silene acaulis,Corynoptera refrigerata,pollination,Mangal,2,EU,
Salix lanata,Corynoptera refrigerata,pollination,Mangal,2,EU,
Rhododendron lapponicum,Corynoptera refrigerata,pollination,Mangal,2,EU,
Diapensia lapponica,Cotesia sp1,pollination,Mangal,2,EU,
Saxifraga aizoides,Cotesia sp1,pollination,Mangal,2,EU,
Cerastium alpinum,Cotesia sp1,pollination,Mangal,2,EU,
Dryas octopetala,Empis lucida,pollination,Mangal,2,EU,
Antennaria alpina,Empis lucida,pollination,Mangal,2,EU,
Cassiope tetragona,Empis lucida,pollination,Mangal,2,EU,
Diapensia lapponica,Limnophilus sp1,pollination,Mangal,1,EU,
Salix reticulata,Limnophilus sp1,pollination,Mangal,1,EU,
Rhododendron lapponicum,Limnophilus sp1,pollination,Mangal,1,EU,
Dryas octopetala,Paradelia sp1,pollination,Mangal,1,EU,
Diapensia lapponica,Paradelia sp1,pollination,Mangal,1,EU,
Silene acaulis,Paradelia sp1,pollination,Mangal,1,EU,
Saxifraga aizoides,Pegoplata aestiva,pollination,Mangal,1,EU,
Potentilla crantzii,Pegoplata aestiva,pollination,Mangal,1,EU,
Polygonum viviparum,Pegoplata aestiva,pollination,Mangal,1,EU,
Silene acaulis,Pteromalidae sp1,pollination,Mangal,1,EU,
Polygonum viviparum,Pteromalidae sp1,pollination,Mangal,1,EU,
Viola biflora,Pteromalidae sp1,pollination,Mangal,1,EU,
Dryas octopetala,Urbicola sp1,pollination,Mangal,1,EU,
Silene acaulis,Urbicola sp1,pollination,Mangal,1,EU,
Polygonum viviparum,Urbicola sp1,pollination,Mangal,1,EU,
Diapensia lapponica,Xestommaster sp1,pollination,Mangal,1,EU,
Saxifraga aizoides,Xestommaster sp1,pollination,Mangal,1,EU,
Rhodiola rosea,Xestommaster sp1,pollination,Mangal,1,EU,
Astragalus alpinus,Aclastus sp2,pollination,Mangal,1,EU,
Bartsia alpina,Aclastus sp2,pollination,Mangal,1,EU,
Saxifraga aizoides,Botanophila bidens,pollination,Mangal,1,EU,
Cerastium alpinum,Botanophila bidens,pollination,Mangal,1,EU,
Silene acaulis,Cidaria sp1,pollination,Mangal,1,EU,
Rhodiola rosea,Cidaria sp1,pollination,Mangal,1,EU,
Saxifraga aizoides,Egle parva,pollination,Mangal,1,EU,
Rhodiola rosea,Egle parva,pollination,Mangal,1,EU,
Potentilla crantzii,Egle sp1,pollination,Mangal,1,EU,
Cassiope tetragona,Egle sp1,pollination,Mangal,1,EU,
Dryas octopetala,Limnophyes brachytomus,pollination,Mangal,1,EU,
Diapensia lapponica,Limnophyes brachytomus,pollination,Mangal,1,EU,
Diapensia lapponica,Limnophyes natalensis,pollination,Mangal,1,EU,
Rhodiola rosea,Limnophyes natalensis,pollination,Mangal,1,EU,
Dryas octopetala,Megaselia giraudii,pollination,Mangal,1,EU,
Polygonum viviparum,Megaselia giraudii,pollination,Mangal,1,EU,
Saxifraga aizoides,Megaselia sordida,pollination,Mangal,1,EU,
Parnassia palustris,Megaselia sordida,pollination,Mangal,1,EU,
Polygonum viviparum,Micropsectra sp1,pollination,Mangal,1,EU,
Taraxacum officinale,Micropsectra sp1,pollination,Mangal,1,EU,
Diapensia lapponica,Orthocentrinae sp1,pollination,Mangal,1,EU,
Salix lanata,Orthocentrinae sp1,pollination,Mangal,1,EU,
Dryas octopetala,Phygadeuon sp1,pollination,Mangal,1,EU,
Salix reticulata,Phygadeuon sp1,pollination,Mangal,1,EU,
Dryas octopetala,Rhamphomyia morio,pollination,Mangal,1,EU,
Potentilla crantzii,Rhamphomyia morio,pollination,Mangal,1,EU,
Trollius europaeus,Spilagona nitidicauda,pollination,Mangal,1,EU,
Rhodiola rosea,Spilagona nitidicauda,pollination,Mangal,1,EU,
Salix lanata,Thricops furcatus,pollination,Mangal,1,EU,
Salix polaris,Thricops furcatus,pollination,Mangal,1,EU,
Potentilla crantzii,Acamptocladius submontanus,pollination,Mangal,1,EU,
Saxifraga aizoides,Alliopsis glacialis,pollination,Mangal,1,EU,
Dryas octopetala,Allophorocera lapponica,pollination,Mangal,1,EU,
Silene acaulis,Alysiinae sp1,pollination,Mangal,1,EU,
Dryas octopetala,Alysiinae sp2,pollination,Mangal,1,EU,
Saxifraga aizoides,Alysiinae sp3,pollination,Mangal,1,EU,
Silene acaulis,Alysiinae sp4,pollination,Mangal,1,EU,
Taraxacum officinale,Alysiinae sp5,pollination,Mangal,1,EU,
Silene acaulis,Anarta sp1,pollination,Mangal,1,EU,
Parnassia palustris,Anthomyiidae sp1,pollination,Mangal,1,EU,
Trollius europaeus,Anthomyiidae sp2,pollination,Mangal,1,EU,
Salix lanata,Anthomyiidae sp3,pollination,Mangal,1,EU,
Salix lanata,Bellardia pubicornis,pollination,Mangal,1,EU,
Saxifraga aizoides,Boletina sp1,pollination,Mangal,1,EU,
Potentilla crantzii,Bombus alpinus,pollination,Mangal,1,EU,
Potentilla crantzii,Bombus hyperboreus,pollination,Mangal,1,EU,
Saxifraga aizoides,Bradysia giraudi,pollination,Mangal,1,EU,
Arabis alpina,Bradysia sp1,pollination,Mangal,1,EU,
Diapensia lapponica,Bradysia sp2,pollination,Mangal,1,EU,
Salix lanata,Bradysia sp3,pollination,Mangal,1,EU,
Saxifraga oppositifolia,Chamaepsila morio,pollination,Mangal,1,EU,
Saxifraga aizoides,Coenosia atritibia,pollination,Mangal,1,EU,
Potentilla crantzii,Coenosia octopunctata,pollination,Mangal,1,EU,
Saxifraga oppositifolia,Corynoneura scutellata,pollination,Mangal,1,EU,
Cerastium alpinum,Corynoptera sp1,pollination,Mangal,1,EU,
Parnassia palustris,Corynoptera sp2,pollination,Mangal,1,EU,
Diapensia lapponica,Dasineura sp1,pollination,Mangal,1,EU,
Cassiope tetragona,Delia piliventris,pollination,Mangal,1,EU,
Parnassia palustris,Dolichopus plumipes,pollination,Mangal,1,EU,
Saxifraga aizoides,Egle minuta,pollination,Mangal,1,EU,
Taraxacum officinale,Fannia mollissima,pollination,Mangal,1,EU,
Diapensia lapponica,Gimnomera dorsala,pollination,Mangal,1,EU,
Parnassia palustris,Heterotrissocladius subpilosus,pollination,Mangal,1,EU,
Silene acaulis,Ichneumonidae sp1,pollination,Mangal,1,EU,
Saxifraga aizoides,Ichneumonidae sp2,pollination,Mangal,1,EU,
Polygonum viviparum,Podabrus sp1,pollination,Mangal,1,EU,
Benthopelagic cephalopods,Adult hake,folivorie,Mangal,2,EU,
Deep-sea fishes,Adult hake,folivorie,Mangal,2,EU,
Adult hake,Killer whales,folivorie,Mangal,2,EU,
Benthopelagic cephalopods,Killer whales,folivorie,Mangal,1,EU,
Benthic cephalopods,Loggerhead turtles,folivorie,Mangal,1,EU,
Gelatinous zooplankton,Loggerhead turtles,folivorie,Mangal,1,EU,
Benthic invertebrates,Loggerhead turtles,folivorie,Mangal,1,EU,
Demersal piscivores,Demersal piscivores,folivorie,Mangal,1,EU,
Juvenile hake,Demersal piscivores,folivorie,Mangal,1,EU,
Horse mackerels,Demersal piscivores,folivorie,Mangal,1,EU,
Benthic cephalopods,Demersal piscivores,folivorie,Mangal,1,EU,
Benthopelagic cephalopods,Demersal piscivores,folivorie,Mangal,1,EU,
Deep-sea fishes,Demersal piscivores,folivorie,Mangal,1,EU,
Large benthopelagic,Demersal piscivores,folivorie,Mangal,1,EU,
Small benthopelagic,Demersal piscivores,folivorie,Mangal,1,EU,
Demersal fishes,Demersal piscivores,folivorie,Mangal,1,EU,
Blue whiting,Demersal piscivores,folivorie,Mangal,1,EU,
Small demersal,Demersal piscivores,folivorie,Mangal,1,EU,
Rose shrimp,Demersal piscivores,folivorie,Mangal,1,EU,
Norway lobster,Demersal piscivores,folivorie,Mangal,1,EU,
Demersal piscivores,Adult hake,folivorie,Mangal,1,EU,
Adult hake,Adult hake,folivorie,Mangal,1,EU,
Juvenile hake,Adult hake,folivorie,Mangal,1,EU,
Horse mackerels,Adult hake,folivorie,Mangal,1,EU,
Benthic cephalopods,Adult hake,folivorie,Mangal,1,EU,
Large benthopelagic,Adult hake,folivorie,Mangal,1,EU,
Small benthopelagic,Adult hake,folivorie,Mangal,1,EU,
Demersal fishes,Adult hake,folivorie,Mangal,1,EU,
Commercial sparids,Adult hake,folivorie,Mangal,1,EU,
Blue whiting,Adult hake,folivorie,Mangal,1,EU,
Small demersal,Adult hake,folivorie,Mangal,1,EU,
Rose shrimp,Adult hake,folivorie,Mangal,1,EU,
Juvenile hake,Juvenile hake,folivorie,Mangal,1,EU,
Benthic cephalopods,Juvenile hake,folivorie,Mangal,1,EU,
Benthopelagic cephalopods,Juvenile hake,folivorie,Mangal,1,EU,
Large benthopelagic,Juvenile hake,folivorie,Mangal,1,EU,
Small benthopelagic,Juvenile hake,folivorie,Mangal,1,EU,
Blue whiting,Juvenile hake,folivorie,Mangal,1,EU,
Small demersal,Juvenile hake,folivorie,Mangal,1,EU,
Rose shrimp,Juvenile hake,folivorie,Mangal,1,EU,
Small demersal,Horse mackerels,folivorie,Mangal,1,EU,
Juvenile hake,Benthic cephalopods,folivorie,Mangal,1,EU,
Benthic cephalopods,Benthic cephalopods,folivorie,Mangal,1,EU,
Benthopelagic cephalopods,Benthic cephalopods,folivorie,Mangal,1,EU,
Small benthopelagic,Benthic cephalopods,folivorie,Mangal,1,EU,
Small demersal,Benthic cephalopods,folivorie,Mangal,1,EU,
Rose shrimp,Benthic cephalopods,folivorie,Mangal,1,EU,
Benthic invertebrates,Benthic cephalopods,folivorie,Mangal,2,EU,
Meso and,Benthic cephalopods,folivorie,Mangal,1,EU,
Benthic cephalopods,Common octopus,folivorie,Mangal,1,EU,
Rose shrimp,Common octopus,folivorie,Mangal,1,EU,
Benthic invertebrates,Common octopus,folivorie,Mangal,1,EU,
Juvenile hake,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Horse mackerels,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Benthic cephalopods,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Benthopelagic cephalopods,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Deep-sea fishes,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Large benthopelagic,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Small benthopelagic,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Demersal fishes,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Commercial sparids,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Small demersal,Benthopelagic cephalopods,folivorie,Mangal,1,EU,
Benthic invertebrates,Small demersal,folivorie,Mangal,3,EU,
Meso and,Small demersal,folivorie,Mangal,2,EU,
Benthic cephalopods,Rose shrimp,folivorie,Mangal,2,EU,
Small benthopelagic,Rose shrimp,folivorie,Mangal,2,EU,
Benthic invertebrates,Rose shrimp,folivorie,Mangal,4,EU,
Meso and,Rose shrimp,folivorie,Mangal,2,EU,
Benthic cephalopods,Norway lobster,folivorie,Mangal,2,EU,
Small benthopelagic,Norway lobster,folivorie,Mangal,2,EU,
Gelatinous zooplankton,Norway lobster,folivorie,Mangal,2,EU,
Benthic invertebrates,Norway lobster,folivorie,Mangal,4,EU,
Meso and,Norway lobster,folivorie,Mangal,2,EU,
Demersal fishes,Mantis shrimp,folivorie,Mangal,2,EU,
Benthic invertebrates,Mantis shrimp,folivorie,Mangal,4,EU,
Gelatinous zooplankton,Gelatinous zooplankton,folivorie,Mangal,2,EU,
Benthic invertebrates,Benthic invertebrates,folivorie,Mangal,5,EU,
Meso and,Benthic invertebrates,folivorie,Mangal,3,EU,
Gelatinous zooplankton,Commercial sparids,folivorie,Mangal,1,EU,
Benthic invertebrates,Commercial sparids,folivorie,Mangal,2,EU,
Meso and,Gelatinous zooplankton,folivorie,Mangal,1,EU,
Benthic cephalopods,Blue whiting,folivorie,Mangal,1,EU,
Benthopelagic cephalopods,Blue whiting,folivorie,Mangal,1,EU,
Small benthopelagic,Blue whiting,folivorie,Mangal,1,EU,
Small demersal,Blue whiting,folivorie,Mangal,1,EU,
Small demersal,Small demersal,folivorie,Mangal,1,EU,
Pontania viminalis,Bracon romani,parasitoide,Mangal,5,EU,
Salix purpurea,Pontania viminalis,parasitoide,Mangal,74,EU,
Pontania viminalis,Eurytoma aciculata,parasitoide,Mangal,44,EU,
Pontania viminalis,Eulonchetron torymoides,parasitoide,Mangal,38,EU,
Pontania viminalis,Pteromalus dolichurus,parasitoide,Mangal,30,EU,
Salix apennina,Pontania varia,parasitoide,Mangal,1,EU,
Pontania pedunculi,Curculio crux,parasitoide,Mangal,17,EU,
Pontania vesicator,Eurytoma aciculata,parasitoide,Mangal,16,EU,
Salix purpurea,Pontania vesicator,parasitoide,Mangal,36,EU,
Salix appendiculata,Phyllocolpa spirappendiculata,parasitoide,Mangal,20,EU,
Salix appendiculata,Pontania bridgmanii,parasitoide,Mangal,23,EU,
Pontania bridgmanii,Euphranta toxoneura,parasitoide,Mangal,17,EU,
Pontania bridgmanii,Scambus vesicarius,parasitoide,Mangal,18,EU,
Salix hastata,Pontania hastatae,parasitoide,Mangal,41,EU,
Salix hastata,Euura hastatae,parasitoide,Mangal,38,EU,
Salix foetida,Pontania obscura,parasitoide,Mangal,42,EU,
Pontania obscura,Bracon romani,parasitoide,Mangal,8,EU,
Pontania bridgmanii,Lathrostizus lugens,parasitoide,Mangal,9,EU,
Salix myrsinifolia,Pontania varia,parasitoide,Mangal,66,EU,
Pontania varia,Hydriomena ruberata,parasitoide,Mangal,24,EU,
Pontania varia,Pteromalus dolichurus,parasitoide,Mangal,24,EU,
Euura gemmahelveticae,Pteromalus euurae,parasitoide,Mangal,18,EU,
Salix helvetica,Euura gemmahelveticae,parasitoide,Mangal,29,EU,
Pontania varia,Bracon romani,parasitoide,Mangal,13,EU,
Pontania varia,Eurytoma aciculata,parasitoide,Mangal,38,EU,
Salix foetida,Euura gemmafoetidae,parasitoide,Mangal,33,EU,
Euura gemmafoetidae,Eurytoma nobbei,parasitoide,Mangal,1,EU,
Euura gemmafoetidae,Pteromalus euurae,parasitoide,Mangal,14,EU,
Phyllocolpa carinifrons,Chrysocharis elongata,parasitoide,Mangal,7,EU,
Salix pentandra,Phyllocolpa carinifrons,parasitoide,Mangal,10,EU,
Pontania foetidae,Pteromalus dolichurus,parasitoide,Mangal,16,EU,
Salix foetida,Pontania foetidae,parasitoide,Mangal,33,EU,
Pontania obscura,Pteromalus dolichurus,parasitoide,Mangal,11,EU,
Pontania viminalis,Curculio crux,parasitoide,Mangal,41,EU,
Salix purpurea,Euura purpureae,parasitoide,Mangal,16,EU,
Euura purpureae,Anaprostocetus acuminatus,parasitoide,Mangal,8,EU,
Euura purpureae,Pteromalus dolichurus,parasitoide,Mangal,2,EU,
Euura purpureae,Eurytoma salicis,parasitoide,Mangal,8,EU,
Euura purpureae,Lathrostizus alpicola,parasitoide,Mangal,1,EU,
Pontania maculosa,Hydriomena ruberata,parasitoide,Mangal,5,EU,
Salix breviserrata,Pontania breviserratae,parasitoide,Mangal,20,EU,
Pontania virilis,Theroscopus hemipteron,parasitoide,Mangal,2,EU,
Salix helvetica,Pontania maculosa,parasitoide,Mangal,17,EU,
Pontania breviserratae,Bracon romani,parasitoide,Mangal,15,EU,
Salix purpurea,Pontania virilis,parasitoide,Mangal,15,EU,
Pontania breviserratae,Saotis pygidiator,parasitoide,Mangal,1,EU,
Pontania hastatae,Hydriomena ruberata,parasitoide,Mangal,12,EU,
Pontania virilis,Scambus vesicarius,parasitoide,Mangal,9,EU,
Pontania varia,Scambus vesicarius,parasitoide,Mangal,19,EU,
Pontania hastatae,Saotis pygidiator,parasitoide,Mangal,1,EU,
Pontania hastatae,Scambus vesicarius,parasitoide,Mangal,14,EU,
Pontania hastatae,Eurytoma aciculata,parasitoide,Mangal,16,EU,
Pontania hastatae,Bracon romani,parasitoide,Mangal,11,EU,
Pontania breviserratae,Hydriomena ruberata,parasitoide,Mangal,3,EU,
Pontania breviserratae,Scambus vesicarius,parasitoide,Mangal,4,EU,
Euura hastatae,Pteromalus euurae,parasitoide,Mangal,15,EU,
Pontania breviserratae,Pteromalus dolichurus,parasitoide,Mangal,2,EU,
Pontania varia,Eulonchetron torymoides,parasitoide,Mangal,23,EU,
Salix myrsinifolia,Euura myrsinifoliae,parasitoide,Mangal,11,EU,
Euura myrsinifoliae,Pteromalus euurae,parasitoide,Mangal,5,EU,
Euura gemmafoetidae,Pteromalus dolichurus,parasitoide,Mangal,1,EU,
Euura hastatae,Pteromalus dolichurus,parasitoide,Mangal,1,EU,
Pontania foetidae,Scambus vesicarius,parasitoide,Mangal,22,EU,
Salix caprea,Phyllocolpa leucosticta,parasitoide,Mangal,41,EU,
Salix caprea,Phyllocolpa anomaloptera,parasitoide,Mangal,31,EU,
Pontania viminalis,Apion minimum,parasitoide,Mangal,6,EU,
Pontania viminalis,Bracon lividus,parasitoide,Mangal,1,EU,
Salix purpurea,Phyllocolpa polita,parasitoide,Mangal,48,EU,
Phyllocolpa anomaloptera,Chrysocharis elongata,parasitoide,Mangal,9,EU,
Pontania foetidae,Eulonchetron torymoides,parasitoide,Mangal,6,EU,
Pontania foetidae,Lathrostizus lugens,parasitoide,Mangal,1,EU,
Pontania foetidae,Hydriomena ruberata,parasitoide,Mangal,17,EU,
Pontania foetidae,Aptesis nigrocincta,parasitoide,Mangal,2,EU,
Pontania foetidae,Eurytoma aciculata,parasitoide,Mangal,7,EU,
Pontania obscura,Lathrostizus lugens,parasitoide,Mangal,2,EU,
Pontania obscura,Aptesis nigrocincta,parasitoide,Mangal,1,EU,
Pontania varia,Curculio crux,parasitoide,Mangal,11,EU,
Pontania obscura,Colastes flavitarsis,parasitoide,Mangal,2,EU,
Pontania obscura,Scambus vesicarius,parasitoide,Mangal,11,EU,
Pontania obscura,Hydriomena ruberata,parasitoide,Mangal,16,EU,
Pontania virilis,Apion minimum,parasitoide,Mangal,1,EU,
Phyllocolpa purpureae,Chrysocharis elongata,parasitoide,Mangal,9,EU,
Salix purpurea,Phyllocolpa purpureae,parasitoide,Mangal,18,EU,
Salix elaeagnos,Pontania kriechbaumeri,parasitoide,Mangal,31,EU,
Pontania kriechbaumeri,Eurytoma aciculata,parasitoide,Mangal,25,EU,
Pontania kriechbaumeri,Eulonchetron torymoides,parasitoide,Mangal,23,EU,
Salix myrsinifolia,Phyllocolpa ischnocera,parasitoide,Mangal,31,EU,
Phyllocolpa leucosticta,Colastes flavitarsis,parasitoide,Mangal,1,EU,
Pontania varia,Bracon obscurator,parasitoide,Mangal,2,EU,
Pontania obscura,Pteromalus pontaniae,parasitoide,Mangal,2,EU,
Pontania foetidae,Pteromalus pontaniae,parasitoide,Mangal,6,EU,
Pontania breviserratae,Pteromalus pontaniae,parasitoide,Mangal,2,EU,
Pontania foetidae,Pteromalus cyniphidis,parasitoide,Mangal,3,EU,
Pontania varia,Bracon kopelkei,parasitoide,Mangal,4,EU,
Pontania reticulatae,Bracon kopelkei,parasitoide,Mangal,3,EU,
Pontania breviserratae,Bracon kopelkei,parasitoide,Mangal,4,EU,
Pontania breviserratae,Bracon immutator,parasitoide,Mangal,1,EU,
Pontania reticulatae,Bracon romani,parasitoide,Mangal,12,EU,
Salix reticulata,Pontania reticulatae,parasitoide,Mangal,14,EU,
Pontania varia,Saotis pygidiator,parasitoide,Mangal,4,EU,
Pontania breviserratae,Bracon obscurator,parasitoide,Mangal,1,EU,
Pontania obscura,Bracon kopelkei,parasitoide,Mangal,2,EU,
Pontania foetidae,Bracon kopelkei,parasitoide,Mangal,1,EU,
Pontania foetidae,Bracon romani,parasitoide,Mangal,12,EU,
Pontania vesicator,Curculio crux,parasitoide,Mangal,12,EU,
Pontania vesicator,Scambus vesicarius,parasitoide,Mangal,15,EU,
Pontania hastatae,Eulonchetron torymoides,parasitoide,Mangal,12,EU,
Pontania vesicator,Eulonchetron torymoides,parasitoide,Mangal,7,EU,
Pontania hastatae,Pteromalus dolichurus,parasitoide,Mangal,10,EU,
Pontania vesicator,Pteromalus dolichurus,parasitoide,Mangal,10,EU,
Pontania vesicator,Pteromalus cyniphidis,parasitoide,Mangal,1,EU,
Salix retusa,Pontania retusae,parasitoide,Mangal,11,EU,
Pontania retusae,Pteromalus pontaniae,parasitoide,Mangal,10,EU,
Pontania retusae,Bracon romani,parasitoide,Mangal,9,EU,
