plant_name,insect_name,interaction_type,source_db,n_obs,geo,year_range
Pimpinella major,Hylaeus sinuatus,pollination,EuPPollNet,1,Italy,
Pimpinella major,Lasioglossum laticeps,pollination,EuPPollNet,1,Italy,
Pimpinella major,Lasioglossum politum,pollination,EuPPollNet,11,Italy,
Pimpinella major,Physocephala rufipes,pollination,EuPPollNet,2,Italy,
Pimpinella major,Pipizella viduata,pollination,EuPPollNet,7,Italy,
Pimpinella major,Solieria fenestrata,pollination,EuPPollNet,1,Italy,
Pimpinella major,Syritta pipiens,pollination,EuPPollNet,5,Italy,
Ranunculus acris,Crossocerus distinguendus,pollination,EuPPollNet,1,Italy,
Ranunculus acris,Episyrphus balteatus,pollination,EuPPollNet,148,Italy,
Ranunculus acris,Lasioglossum albipes,pollination,EuPPollNet,16,Italy,
Ranunculus acris,Lasioglossum calceatum,pollination,EuPPollNet,22,Italy,
Ranunculus acris,Lasioglossum morio,pollination,EuPPollNet,6,Italy,
Ranunculus acris,Lasioglossum politum,pollination,EuPPollNet,6,Italy,
Ranunculus acris,Lasioglossum zonulum,pollination,EuPPollNet,6,Italy,
Ranunculus acris,Melitaea athalia,pollination,EuPPollNet,8,Italy,
Ranunculus acris,Sphaerophoria scripta,pollination,EuPPollNet,126,Italy,
Ranunculus acris,Syritta pipiens,pollination,EuPPollNet,6,Italy,
Ranunculus acris,Lasioglossum nigripes,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Andrena alfkenella,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Andrena dorsata,pollination,EuPPollNet,6,Italy,
Rorippa sylvestris,Andrena tibialis,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Ectophasia crassipennis,pollination,EuPPollNet,2,Italy,
Rorippa sylvestris,Eristalis arbustorum,pollination,EuPPollNet,6,Italy,
Rorippa sylvestris,Eupeodes corollae,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Gymnosoma rotundatum,pollination,EuPPollNet,2,Italy,
Rorippa sylvestris,Hylaeus confusus,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Lasioglossum leucozonium,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Lasioglossum zonulum,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Melanostoma mellinum,pollination,EuPPollNet,7,Italy,
Rorippa sylvestris,Panurgus banksianus,pollination,EuPPollNet,2,Italy,
Rorippa sylvestris,Paragus bicolor,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Pieris napi,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Pieris rapae,pollination,EuPPollNet,2,Italy,
Rorippa sylvestris,Platycheirus albimanus,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Syritta pipiens,pollination,EuPPollNet,30,Italy,
Rorippa sylvestris,Voria ruralis,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Zodion cinereum,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Hylaeus communis,pollination,EuPPollNet,42,Italy,
Rorippa sylvestris,Lasioglossum costulatum,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Lasioglossum laticeps,pollination,EuPPollNet,30,Italy,
Rorippa sylvestris,Lasioglossum politum,pollination,EuPPollNet,11,Italy,
Rorippa sylvestris,Sphecodes ephippius,pollination,EuPPollNet,1,Italy,
Rorippa sylvestris,Sphecodes pellucidus,pollination,EuPPollNet,4,Italy,
Saponaria officinalis,Amata phegea,pollination,EuPPollNet,1,Italy,
Saponaria officinalis,Bombus pascuorum,pollination,EuPPollNet,3,Italy,
Silene vulgaris,Anthidiellum strigatum,pollination,EuPPollNet,1,Italy,
Silene vulgaris,Lasioglossum politum,pollination,EuPPollNet,1,Italy,
Silene vulgaris,Melanostoma mellinum,pollination,EuPPollNet,11,Italy,
Silene vulgaris,Physocephala rufipes,pollination,EuPPollNet,3,Italy,
Silene vulgaris,Sphaerophoria scripta,pollination,EuPPollNet,8,Italy,
Silene vulgaris,Syritta pipiens,pollination,EuPPollNet,1,Italy,
Silene vulgaris,Bombus lapidarius,pollination,EuPPollNet,2,Italy,
Silene vulgaris,Bombus pratorum,pollination,EuPPollNet,1,Italy,
Symphytum officinale,Bombus sylvestris,pollination,EuPPollNet,1,Italy,
Symphytum officinale,Bombus wurflenii,pollination,EuPPollNet,2,Italy,
Tanacetum vulgare,Apis mellifera,pollination,EuPPollNet,37,Italy,
Tanacetum vulgare,Eristalis tenax,pollination,EuPPollNet,47,Italy,
Trifolium pratense,Ochlodes sylvanus,pollination,EuPPollNet,6,Italy,
Trifolium repens,Melanostoma mellinum,pollination,EuPPollNet,9,Italy,
Trifolium repens,Physocephala rufipes,pollination,EuPPollNet,1,Italy,
Trifolium repens,Sphaerophoria interrupta,pollination,EuPPollNet,2,Italy,
Trifolium repens,Lycaena tityrus,pollination,EuPPollNet,1,Italy,
Verbascum phlomoides,Lasioglossum nitidulum,pollination,EuPPollNet,1,Italy,
Verbascum phlomoides,Bombus terrestris,pollination,EuPPollNet,1,Italy,
Verbascum phlomoides,Eristalis tenax,pollination,EuPPollNet,2,Italy,
Vicia cracca,Lasioglossum morio,pollination,EuPPollNet,2,Italy,
Vicia cracca,Lasioglossum politum,pollination,EuPPollNet,1,Italy,
Vicia cracca,Paragus tibialis,pollination,EuPPollNet,1,Italy,
Achillea millefolium,Dinera fuscata,pollination,EuPPollNet,1,Italy,
Achillea millefolium,Sphaerophoria scripta,pollination,EuPPollNet,252,Italy,
Achillea millefolium,Seladonia tumulorum,pollination,EuPPollNet,17,Italy,
Angelica sylvestris,Billaea irrorata,pollination,EuPPollNet,1,Italy,
Anthyllis vulneraria,Bombus pascuorum,pollination,EuPPollNet,92,Italy,
Anthyllis vulneraria,Bombus terrestris,pollination,EuPPollNet,15,Italy,
Anthyllis vulneraria,Eristalis tenax,pollination,EuPPollNet,3,Italy,
Buddleja davidii,Bombus bohemicus,pollination,EuPPollNet,4,Italy,
Buddleja davidii,Gonepteryx rhamni,pollination,EuPPollNet,3,Italy,
Buphthalmum salicifolium,Eristalis tenax,pollination,EuPPollNet,39,Italy,
Buphthalmum salicifolium,Halictus rubicundus,pollination,EuPPollNet,1,Italy,
Buphthalmum salicifolium,Seladonia tumulorum,pollination,EuPPollNet,4,Italy,
Buphthalmum salicifolium,Lasioglossum nigripes,pollination,EuPPollNet,1,Italy,
Carduus defloratus,Bombus bohemicus,pollination,EuPPollNet,2,Italy,
Carduus defloratus,Bombus jonellus,pollination,EuPPollNet,11,Italy,
Carduus defloratus,Bombus pascuorum,pollination,EuPPollNet,125,Italy,
Carduus defloratus,Bombus pratorum,pollination,EuPPollNet,181,Italy,
Carduus defloratus,Bombus soroeensis,pollination,EuPPollNet,334,Italy,
Carduus defloratus,Bombus sylvestris,pollination,EuPPollNet,6,Italy,
Carduus defloratus,Bombus terrestris,pollination,EuPPollNet,3,Italy,
Carduus defloratus,Eristalis tenax,pollination,EuPPollNet,81,Italy,
Carduus defloratus,Melanostoma mellinum,pollination,EuPPollNet,1,Italy,
Carduus defloratus,Ochlodes sylvanus,pollination,EuPPollNet,4,Italy,
Carduus defloratus,Pieris brassicae,pollination,EuPPollNet,3,Italy,
Carduus defloratus,Sphaerophoria scripta,pollination,EuPPollNet,5,Italy,
Carduus defloratus,Volucella pellucens,pollination,EuPPollNet,1,Italy,
Carduus defloratus,Zygaena lonicerae,pollination,EuPPollNet,5,Italy,
Carduus defloratus,Sicus ferrugineus,pollination,EuPPollNet,2,Italy,
Carduus defloratus,Zygaena filipendulae,pollination,EuPPollNet,4,Italy,
Centaurea nigrescens,Bombus pascuorum,pollination,EuPPollNet,16,Italy,
Centaurea nigrescens,Eristalis tenax,pollination,EuPPollNet,29,Italy,
Centaurea nigrescens,Hoplitis claviventris,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Ochlodes sylvanus,pollination,EuPPollNet,7,Italy,
Centaurea nigrescens,Bombus sylvestris,pollination,EuPPollNet,4,Italy,
Centaurea nigrescens,Seladonia tumulorum,pollination,EuPPollNet,2,Italy,
Centaurea nigrescens,Lasioglossum nigripes,pollination,EuPPollNet,2,Italy,
Centaurea nigrescens,Zygaena filipendulae,pollination,EuPPollNet,3,Italy,
Centaurea nigrescens,Apis mellifera,pollination,EuPPollNet,834,Italy,
Centaurea nigrescens,Episyrphus balteatus,pollination,EuPPollNet,7,Italy,
Centaurea nigrescens,Eristalis pertinax,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Lasioglossum leucozonium,pollination,EuPPollNet,6,Italy,
Centaurea nigrescens,Volucella pellucens,pollination,EuPPollNet,1,Italy,
Dactylorhiza maculata,Macroglossum stellatarum,pollination,EuPPollNet,1,Italy,
Daucus carota,Oxybelus trispinosus,pollination,EuPPollNet,1,Italy,
Daucus carota,Sphecodes geoffrellus,pollination,EuPPollNet,1,Italy,
Daucus carota,Cheilosia frontalis,pollination,EuPPollNet,2,Italy,
Echium vulgare,Ochlodes sylvanus,pollination,EuPPollNet,2,Italy,
Erigeron annuus,Lasioglossum morio,pollination,EuPPollNet,6,Italy,
Erigeron annuus,Sphecodes hyalinatus,pollination,EuPPollNet,1,Italy,
Eupatorium cannabinum,Conops flavipes,pollination,EuPPollNet,1,Italy,
Eupatorium cannabinum,Eristalis pertinax,pollination,EuPPollNet,1,Italy,
Eupatorium cannabinum,Eristalis tenax,pollination,EuPPollNet,17,Italy,
Euphrasia stricta,Eristalis tenax,pollination,EuPPollNet,4,Italy,
Galeopsis tetrahit,Bombus pascuorum,pollination,EuPPollNet,43,Italy,
Galium lucidum,Thymelicus lineola,pollination,EuPPollNet,2,Italy,
Galium lucidum,Cheilosia paganus,pollination,EuPPollNet,1,Italy,
Galium lucidum,Episyrphus balteatus,pollination,EuPPollNet,4,Italy,
Galium lucidum,Seladonia tumulorum,pollination,EuPPollNet,1,Italy,
Galium lucidum,Hylaeus communis,pollination,EuPPollNet,1,Italy,
Galium lucidum,Sphaerophoria interrupta,pollination,EuPPollNet,2,Italy,
Galium lucidum,Syritta pipiens,pollination,EuPPollNet,9,Italy,
Geranium robertianum,Lasioglossum leucozonium,pollination,EuPPollNet,1,Italy,
Heracleum sphondylium,Eristalis arbustorum,pollination,EuPPollNet,4,Italy,
Heracleum sphondylium,Loewia brevifrons,pollination,EuPPollNet,1,Italy,
Heracleum sphondylium,Paragus tibialis,pollination,EuPPollNet,1,Italy,
Heracleum sphondylium,Sphaerophoria scripta,pollination,EuPPollNet,17,Italy,
Heracleum sphondylium,Ceromasia rubrifrons,pollination,EuPPollNet,1,Italy,
Heracleum sphondylium,Gymnosoma rotundatum,pollination,EuPPollNet,3,Italy,
Heracleum sphondylium,Hylaeus punctatus,pollination,EuPPollNet,2,Italy,
Heracleum sphondylium,Oxybelus trispinosus,pollination,EuPPollNet,2,Italy,
Heracleum sphondylium,Paratryphera barbatula,pollination,EuPPollNet,1,Italy,
Heracleum sphondylium,Syritta pipiens,pollination,EuPPollNet,15,Italy,
Hieracium bifidum,Coenonympha pamphilus,pollination,EuPPollNet,1,Italy,
Hieracium bifidum,Eristalis tenax,pollination,EuPPollNet,11,Italy,
Hieracium bifidum,Lasioglossum leucozonium,pollination,EuPPollNet,2,Italy,
Leucanthemum vulgare,Dinera carinifrons,pollination,EuPPollNet,1,Italy,
Leucanthemum vulgare,Eristalis arbustorum,pollination,EuPPollNet,108,Italy,
Leucanthemum vulgare,Eristalis tenax,pollination,EuPPollNet,201,Italy,
Leucanthemum vulgare,Melanostoma mellinum,pollination,EuPPollNet,10,Italy,
Leucanthemum vulgare,Siphona pauciseta,pollination,EuPPollNet,3,Italy,
Leucanthemum vulgare,Sphaerophoria scripta,pollination,EuPPollNet,187,Italy,
Leucanthemum vulgare,Gymnosoma rotundatum,pollination,EuPPollNet,1,Italy,
Lotus corniculatus,Osmia bicolor,pollination,EuPPollNet,23,Italy,
Lotus corniculatus,Paragus haemorrhous,pollination,EuPPollNet,1,Italy,
Lotus corniculatus,Episyrphus balteatus,pollination,EuPPollNet,13,Italy,
Melilotus albus,Eristalis tenax,pollination,EuPPollNet,16,Italy,
Melilotus albus,Seladonia tumulorum,pollination,EuPPollNet,1,Italy,
Melilotus albus,Sphaerophoria scripta,pollination,EuPPollNet,17,Italy,
Oenothera biennis,Andrena dorsata,pollination,EuPPollNet,1,Italy,
Oenothera biennis,Cheilosia nigripes,pollination,EuPPollNet,1,Italy,
Oenothera biennis,Seladonia confusa,pollination,EuPPollNet,1,Italy,
Oenothera biennis,Lasioglossum morio,pollination,EuPPollNet,2,Italy,
Pimpinella major,Sphaerophoria scripta,pollination,EuPPollNet,28,Italy,
Pimpinella major,Billaea irrorata,pollination,EuPPollNet,1,Italy,
Pimpinella major,Gymnosoma rotundatum,pollination,EuPPollNet,2,Italy,
Pimpinella major,Sicus ferrugineus,pollination,EuPPollNet,1,Italy,
Plantago media,Eristalis tenax,pollination,EuPPollNet,13,Italy,
Scabiosa columbaria,Seladonia tumulorum,pollination,EuPPollNet,9,Italy,
Scabiosa columbaria,Lasioglossum calceatum,pollination,EuPPollNet,23,Italy,
Scabiosa columbaria,Ochlodes sylvanus,pollination,EuPPollNet,3,Italy,
Scabiosa columbaria,Sicus ferrugineus,pollination,EuPPollNet,3,Italy,
Scabiosa columbaria,Volucella pellucens,pollination,EuPPollNet,7,Italy,
Scabiosa columbaria,Zygaena purpuralis,pollination,EuPPollNet,1,Italy,
Scabiosa columbaria,Bombus soroeensis,pollination,EuPPollNet,3,Italy,
Scabiosa columbaria,Erebia aethiops,pollination,EuPPollNet,5,Italy,
Sedum acre,Andrena alfkenella,pollination,EuPPollNet,2,Italy,
Sedum acre,Halictus rubicundus,pollination,EuPPollNet,1,Italy,
Sedum acre,Seladonia tumulorum,pollination,EuPPollNet,4,Italy,
Sedum acre,Hylaeus alpinus,pollination,EuPPollNet,1,Italy,
Sedum acre,Hylaeus hyalinatus,pollination,EuPPollNet,6,Italy,
Sedum acre,Oxybelus trispinosus,pollination,EuPPollNet,4,Italy,
Silene vulgaris,Episyrphus balteatus,pollination,EuPPollNet,1,Italy,
Silene vulgaris,Seladonia tumulorum,pollination,EuPPollNet,1,Italy,
Silene vulgaris,Hylaeus communis,pollination,EuPPollNet,1,Italy,
Silene vulgaris,Lasioglossum morio,pollination,EuPPollNet,1,Italy,
Solidago canadensis,Apis mellifera,pollination,EuPPollNet,34,Italy,
Solidago canadensis,Eristalis tenax,pollination,EuPPollNet,29,Italy,
Solidago canadensis,Seladonia tumulorum,pollination,EuPPollNet,2,Italy,
Solidago canadensis,Lasioglossum albipes,pollination,EuPPollNet,1,Italy,
Solidago virgaurea,Eristalis tenax,pollination,EuPPollNet,47,Italy,
Solidago virgaurea,Lasioglossum albipes,pollination,EuPPollNet,7,Italy,
Solidago virgaurea,Lasioglossum leucozonium,pollination,EuPPollNet,6,Italy,
Trifolium pratense,Sphaerophoria scripta,pollination,EuPPollNet,35,Italy,
Trifolium pratense,Eristalis tenax,pollination,EuPPollNet,23,Italy,
Trifolium pratense,Polyommatus icarus,pollination,EuPPollNet,3,Italy,
Achillea millefolium,Andrena alfkenella,pollination,EuPPollNet,2,Italy,
Achillea millefolium,Entomognathus brevis,pollination,EuPPollNet,1,Italy,
Achillea millefolium,Eristalis tenax,pollination,EuPPollNet,167,Italy,
Achillea millefolium,Hylaeus sinuatus,pollination,EuPPollNet,2,Italy,
Achillea millefolium,Lasioglossum brevicorne,pollination,EuPPollNet,1,Italy,
Achillea millefolium,Halictus simplex,pollination,EuPPollNet,9,Italy,
Achillea millefolium,Lasioglossum albipes,pollination,EuPPollNet,6,Italy,
Campanula patula,Chelostoma campanularum,pollination,EuPPollNet,9,Italy,
Carduus defloratus,Apis mellifera,pollination,EuPPollNet,142,Italy,
Carduus defloratus,Lasioglossum leucozonium,pollination,EuPPollNet,1,Italy,
Carduus defloratus,Lasioglossum nigripes,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Bombus campestris,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Maniola jurtina,pollination,EuPPollNet,2,Italy,
Daucus carota,Andrena alfkenella,pollination,EuPPollNet,10,Italy,
Daucus carota,Blondelia nigripes,pollination,EuPPollNet,1,Italy,
Daucus carota,Solieria fenestrata,pollination,EuPPollNet,1,Italy,
Daucus carota,Cheilosia latifrons,pollination,EuPPollNet,2,Italy,
Echium vulgare,Aglais urticae,pollination,EuPPollNet,1,Italy,
Echium vulgare,Eristalis tenax,pollination,EuPPollNet,2,Italy,
Echium vulgare,Pieris brassicae,pollination,EuPPollNet,7,Italy,
Echium vulgare,Pieris rapae,pollination,EuPPollNet,5,Italy,
Echium vulgare,Sphaerophoria scripta,pollination,EuPPollNet,13,Italy,
Erigeron annuus,Thymelicus sylvestris,pollination,EuPPollNet,1,Italy,
Erigeron annuus,Episyrphus balteatus,pollination,EuPPollNet,3,Italy,
Erigeron annuus,Heriades truncorum,pollination,EuPPollNet,44,Italy,
Erigeron annuus,Phania funesta,pollination,EuPPollNet,1,Italy,
Eupatorium cannabinum,Apis mellifera,pollination,EuPPollNet,111,Italy,
Eupatorium cannabinum,Bombus soroeensis,pollination,EuPPollNet,1,Italy,
Eupatorium cannabinum,Sphegina sibirica,pollination,EuPPollNet,1,Italy,
Eupatorium cannabinum,Thecophora atra,pollination,EuPPollNet,2,Italy,
Galium lucidum,Andrena alfkenella,pollination,EuPPollNet,1,Italy,
Galium lucidum,Baccha elongata,pollination,EuPPollNet,1,Italy,
Galium lucidum,Paragus haemorrhous,pollination,EuPPollNet,2,Italy,
Galium lucidum,Sphaerophoria scripta,pollination,EuPPollNet,16,Italy,
Galium lucidum,Sphegina sibirica,pollination,EuPPollNet,1,Italy,
Hieracium bifidum,Cheilosia himantopus,pollination,EuPPollNet,8,Italy,
Hieracium bifidum,Seladonia tumulorum,pollination,EuPPollNet,1,Italy,
Hieracium bifidum,Osmia leaiana,pollination,EuPPollNet,1,Italy,
Hieracium bifidum,Passaloecus insignis,pollination,EuPPollNet,1,Italy,
Knautia arvensis,Eristalis nemorum,pollination,EuPPollNet,54,Italy,
Knautia arvensis,Eristalis tenax,pollination,EuPPollNet,235,Italy,
Knautia arvensis,Halictus simplex,pollination,EuPPollNet,32,Italy,
Knautia arvensis,Melanostoma mellinum,pollination,EuPPollNet,2,Italy,
Knautia arvensis,Sphaerophoria scripta,pollination,EuPPollNet,13,Italy,
Leucanthemum vulgare,Cheilosia paganus,pollination,EuPPollNet,1,Italy,
Lotus corniculatus,Apis mellifera,pollination,EuPPollNet,1413,Italy,
Medicago lupulina,Cheilosia albipila,pollination,EuPPollNet,1,Italy,
Medicago lupulina,Cheilosia paganus,pollination,EuPPollNet,2,Italy,
Medicago lupulina,Cheilosia mutabilis,pollination,EuPPollNet,1,Italy,
Medicago lupulina,Episyrphus balteatus,pollination,EuPPollNet,3,Italy,
Medicago lupulina,Eupeodes latifasciatus,pollination,EuPPollNet,1,Italy,
Medicago lupulina,Neoascia podagrica,pollination,EuPPollNet,3,Italy,
Medicago lupulina,Sphaerophoria interrupta,pollination,EuPPollNet,3,Italy,
Medicago lupulina,Andrena alfkenella,pollination,EuPPollNet,2,Italy,
Pastinaca sativa,Billaea fortis,pollination,EuPPollNet,1,Italy,
Pastinaca sativa,Cheilosia mutabilis,pollination,EuPPollNet,1,Italy,
Pastinaca sativa,Eristalis pertinax,pollination,EuPPollNet,2,Italy,
Pastinaca sativa,Eristalis tenax,pollination,EuPPollNet,14,Italy,
Pastinaca sativa,Meigenia dorsalis,pollination,EuPPollNet,1,Italy,
Pastinaca sativa,Sphaerophoria scripta,pollination,EuPPollNet,1,Italy,
Petrorhagia saxifraga,Neoascia podagrica,pollination,EuPPollNet,1,Italy,
Petrorhagia saxifraga,Paragus haemorrhous,pollination,EuPPollNet,3,Italy,
Petrorhagia saxifraga,Episyrphus balteatus,pollination,EuPPollNet,1,Italy,
Pimpinella major,Eristalis arbustorum,pollination,EuPPollNet,5,Italy,
Pimpinella major,Demoticus plebejus,pollination,EuPPollNet,1,Italy,
Pimpinella major,Eristalis pertinax,pollination,EuPPollNet,13,Italy,
Pimpinella major,Eristalis tenax,pollination,EuPPollNet,38,Italy,
Rorippa amphibia,Andrena alfkenella,pollination,EuPPollNet,20,Italy,
Rorippa amphibia,Apis mellifera,pollination,EuPPollNet,14,Italy,
Rorippa amphibia,Eristalinus sepulchralis,pollination,EuPPollNet,4,Italy,
Rorippa amphibia,Eristalis arbustorum,pollination,EuPPollNet,35,Italy,
Rorippa amphibia,Eristalis tenax,pollination,EuPPollNet,6,Italy,
Rorippa amphibia,Hylaeus hyalinatus,pollination,EuPPollNet,1,Italy,
Rorippa amphibia,Lasioglossum pauxillum,pollination,EuPPollNet,1,Italy,
Rorippa amphibia,Melanostoma mellinum,pollination,EuPPollNet,1,Italy,
Rorippa amphibia,Sphaerophoria scripta,pollination,EuPPollNet,51,Italy,
Rorippa amphibia,Syritta pipiens,pollination,EuPPollNet,21,Italy,
Salvia pratensis,Apis mellifera,pollination,EuPPollNet,506,Italy,
Salvia pratensis,Bombus sylvarum,pollination,EuPPollNet,3,Italy,
Salvia pratensis,Pieris rapae,pollination,EuPPollNet,6,Italy,
Salvia pratensis,Sphaerophoria scripta,pollination,EuPPollNet,6,Italy,
Solidago canadensis,Cerceris eryngii,pollination,EuPPollNet,1,Italy,
Solidago canadensis,Sphaerophoria scripta,pollination,EuPPollNet,4,Italy,
Tanacetum vulgare,Cheilosia hercyniae,pollination,EuPPollNet,1,Italy,
Tanacetum vulgare,Sphaerophoria scripta,pollination,EuPPollNet,22,Italy,
Trifolium pratense,Paragus haemorrhous,pollination,EuPPollNet,1,Italy,
Trifolium pratense,Syritta pipiens,pollination,EuPPollNet,2,Italy,
Trifolium repens,Eristalis tenax,pollination,EuPPollNet,6,Italy,
Vicia cracca,Eucera longicornis,pollination,EuPPollNet,3,Italy,
Vicia cracca,Sphaerophoria scripta,pollination,EuPPollNet,6,Italy,
Vicia cracca,Zygaena filipendulae,pollination,EuPPollNet,5,Italy,
Angelica sylvestris,Cheilosia impressa,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Cheilosia scutellata,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Cheilosia vernalis,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Chrysogaster solstitialis,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Conops flavipes,pollination,EuPPollNet,3,Italy,
Angelica sylvestris,Eristalis arbustorum,pollination,EuPPollNet,2,Italy,
Angelica sylvestris,Eristalis tenax,pollination,EuPPollNet,3,Italy,
Angelica sylvestris,Hylaeus alpinus,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Melangyna umbellatarum,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Orthonevra nobilis,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Oxybelus trispinosus,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Syritta pipiens,pollination,EuPPollNet,1,Italy,
Angelica sylvestris,Volucella pellucens,pollination,EuPPollNet,2,Italy,
Angelica sylvestris,Xylota segnis,pollination,EuPPollNet,1,Italy,
Aquilegia vulgaris,Ochlodes sylvanus,pollination,EuPPollNet,1,Italy,
Buddleja davidii,Speyeria aglaja,pollination,EuPPollNet,38,Italy,
Buddleja davidii,Eristalis pertinax,pollination,EuPPollNet,11,Italy,
Buddleja davidii,Meliscaeva auricollis,pollination,EuPPollNet,1,Italy,
Buddleja davidii,Pieris brassicae,pollination,EuPPollNet,22,Italy,
Buddleja davidii,Volucella pellucens,pollination,EuPPollNet,7,Italy,
Buddleja davidii,Syritta pipiens,pollination,EuPPollNet,2,Italy,
Buphthalmum salicifolium,Pieris napi,pollination,EuPPollNet,3,Italy,
Buphthalmum salicifolium,Sphaerophoria scripta,pollination,EuPPollNet,10,Italy,
Buphthalmum salicifolium,Seladonia confusa,pollination,EuPPollNet,2,Italy,
Carduus defloratus,Lasioglossum cupromicans,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Conops quadrifasciatus,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Lasioglossum albipes,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Bombus terrestris,pollination,EuPPollNet,12,Italy,
Cerastium arvense,Seladonia confusa,pollination,EuPPollNet,1,Italy,
Cerastium carinthiacum,Eupeodes corollae,pollination,EuPPollNet,1,Italy,
Cirsium erisithales,Bombus pascuorum,pollination,EuPPollNet,32,Italy,
Cirsium erisithales,Bombus pratorum,pollination,EuPPollNet,9,Italy,
Gypsophila repens,Syritta pipiens,pollination,EuPPollNet,2,Italy,
Hieracium bifidum,Ceratina cyanea,pollination,EuPPollNet,1,Italy,
Hieracium bifidum,Seladonia confusa,pollination,EuPPollNet,7,Italy,
Hieracium bifidum,Melanostoma scalare,pollination,EuPPollNet,1,Italy,
Hieracium bifidum,Pieris rapae,pollination,EuPPollNet,1,Italy,
Lotus corniculatus,Megachile flabellipes,pollination,EuPPollNet,1,Italy,
Oreomecon alpina,Lasioglossum cupromicans,pollination,EuPPollNet,2,Italy,
Oreomecon alpina,Melanostoma mellinum,pollination,EuPPollNet,2,Italy,
Prunella vulgaris,Pieris rapae,pollination,EuPPollNet,3,Italy,
Saxifraga aizoides,Eupeodes corollae,pollination,EuPPollNet,1,Italy,
Saxifraga aizoides,Mimumesa atratina,pollination,EuPPollNet,3,Italy,
Saxifraga aizoides,Hylaeus alpinus,pollination,EuPPollNet,3,Italy,
Saxifraga aizoides,Hylaeus hyalinatus,pollination,EuPPollNet,2,Italy,
Saxifraga aizoides,Syritta pipiens,pollination,EuPPollNet,2,Italy,
Heliosperma pusillum,Lasioglossum cupromicans,pollination,EuPPollNet,1,Italy,
Heliosperma pusillum,Sphaerophoria scripta,pollination,EuPPollNet,2,Italy,
Heliosperma pusillum,Syritta pipiens,pollination,EuPPollNet,1,Italy,
Heliosperma pusillum,Eristalis tenax,pollination,EuPPollNet,1,Italy,
Heliosperma pusillum,Seladonia confusa,pollination,EuPPollNet,3,Italy,
Heliosperma pusillum,Lasioglossum leucopus,pollination,EuPPollNet,1,Italy,
Heliosperma pusillum,Lasioglossum quadrinotatulum,pollination,EuPPollNet,1,Italy,
Heliosperma pusillum,Parasyrphus relictus,pollination,EuPPollNet,1,Italy,
Silene vulgaris,Lasioglossum zonulum,pollination,EuPPollNet,1,Italy,
Achillea millefolium,Seladonia confusa,pollination,EuPPollNet,13,Italy,
Achillea millefolium,Hylaeus alpinus,pollination,EuPPollNet,1,Italy,
Achillea millefolium,Hylaeus hyalinatus,pollination,EuPPollNet,3,Italy,
Achillea millefolium,Lasioglossum leucopus,pollination,EuPPollNet,2,Italy,
Achillea millefolium,Lasioglossum cupromicans,pollination,EuPPollNet,1,Italy,
Achillea millefolium,Lasioglossum morio,pollination,EuPPollNet,2,Italy,
Buphthalmum salicifolium,Cheilosia himantopus,pollination,EuPPollNet,4,Italy,
Buphthalmum salicifolium,Episyrphus balteatus,pollination,EuPPollNet,8,Italy,
Buphthalmum salicifolium,Siphona pauciseta,pollination,EuPPollNet,1,Italy,
Buphthalmum salicifolium,Lasioglossum leucozonium,pollination,EuPPollNet,1,Italy,
Campanula rotundifolia,Argynnis paphia,pollination,EuPPollNet,1,Italy,
Campanula rotundifolia,Lasioglossum leucopus,pollination,EuPPollNet,4,Italy,
Centaurea nigrescens,Cheilosia himantopus,pollination,EuPPollNet,1,Italy,
Centaurea nigrescens,Erebia aethiops,pollination,EuPPollNet,4,Italy,
Cerastium carinthiacum,Melanostoma mellinum,pollination,EuPPollNet,1,Italy,
Gymnadenia conopsea,Ochlodes sylvanus,pollination,EuPPollNet,1,Italy,
Gypsophila repens,Melanostoma mellinum,pollination,EuPPollNet,2,Italy,
