plant_name,insect_name,interaction_type,source_db,n_obs,geo,year_range
Armeria maritima,Eupeodes corollae,pollination,DoPI,2,GB,
Armeria maritima,Hilara maura,pollination,DoPI,2,GB,
Angelica sylvestris,Tabanus bromius,pollination,DoPI,1,GB,
Phaseolus coccineus,Apis mellifera,pollination,DoPI,3,GB,
Acanthus mollis,Bombus hortorum,pollination,DoPI,2,GB,
Ajuga reptans,Bombus hortorum,pollination,DoPI,11,GB,
Alcea rosea,Bombus hortorum,pollination,DoPI,1,GB,
Centaurea cyanus,Bombus hortorum,pollination,DoPI,2,GB,
Centaurea montana,Bombus hortorum,pollination,DoPI,4,GB,
Cerinthe major,Bombus hortorum,pollination,DoPI,11,GB,
Digitalis purpurea,Bombus hortorum,pollination,DoPI,216,GB,
Echinops bannaticus,Bombus hortorum,pollination,DoPI,1,GB,
Geranium phaeum,Bombus hortorum,pollination,DoPI,2,GB,
Geranium pratense,Bombus hortorum,pollination,DoPI,6,GB,
Knautia arvensis,Bombus hortorum,pollination,DoPI,8,GB,
Lavandula angustifolia,Bombus hortorum,pollination,DoPI,8,GB,
Limnanthes douglasii,Bombus hortorum,pollination,DoPI,1,GB,
Origanum vulgare,Bombus hortorum,pollination,DoPI,6,GB,
Papaver orientale,Bombus hortorum,pollination,DoPI,1,GB,
Papaver somniferum,Bombus hortorum,pollination,DoPI,1,GB,
Pentaglottis sempervirens,Bombus hortorum,pollination,DoPI,1,GB,
Rubus fruticosus,Bombus hortorum,pollination,DoPI,40,GB,
Rubus idaeus,Bombus hortorum,pollination,DoPI,2,GB,
Salvia officinalis,Bombus hortorum,pollination,DoPI,1,GB,
Silene dioica,Bombus hortorum,pollination,DoPI,8,GB,
Silene latifolia,Bombus hortorum,pollination,DoPI,1,GB,
Symphoricarpos albus,Bombus hortorum,pollination,DoPI,1,GB,
Symphytum x,Bombus hortorum,pollination,DoPI,1,GB,
Vicia faba,Bombus hortorum,pollination,DoPI,7,GB,
Acanthus mollis,Bombus hypnorum,pollination,DoPI,1,GB,
Ajuga reptans,Bombus hypnorum,pollination,DoPI,5,GB,
Alcea rosea,Bombus hypnorum,pollination,DoPI,1,GB,
Centaurea cyanus,Bombus hypnorum,pollination,DoPI,3,GB,
Centaurea montana,Bombus hypnorum,pollination,DoPI,8,GB,
Cerinthe major,Bombus hypnorum,pollination,DoPI,2,GB,
Digitalis purpurea,Bombus hypnorum,pollination,DoPI,14,GB,
Echinops bannaticus,Bombus hypnorum,pollination,DoPI,1,GB,
Geranium phaeum,Bombus hypnorum,pollination,DoPI,6,GB,
Geranium pratense,Bombus hypnorum,pollination,DoPI,23,GB,
Knautia arvensis,Bombus hypnorum,pollination,DoPI,4,GB,
Lavandula angustifolia,Bombus hypnorum,pollination,DoPI,6,GB,
Limnanthes douglasii,Bombus hypnorum,pollination,DoPI,1,GB,
Origanum vulgare,Bombus hypnorum,pollination,DoPI,2,GB,
Papaver orientale,Bombus hypnorum,pollination,DoPI,1,GB,
Papaver somniferum,Bombus hypnorum,pollination,DoPI,1,GB,
Pentaglottis sempervirens,Bombus hypnorum,pollination,DoPI,14,GB,
Rubus fruticosus,Bombus hypnorum,pollination,DoPI,96,GB,
Rubus idaeus,Bombus hypnorum,pollination,DoPI,3,GB,
Salvia officinalis,Bombus hypnorum,pollination,DoPI,1,GB,
Silene dioica,Bombus hypnorum,pollination,DoPI,1,GB,
Silene latifolia,Bombus hypnorum,pollination,DoPI,1,GB,
Symphoricarpos albus,Bombus hypnorum,pollination,DoPI,1,GB,
Symphytum x,Bombus hypnorum,pollination,DoPI,1,GB,
Vicia faba,Bombus hypnorum,pollination,DoPI,1,GB,
Acanthus mollis,Bombus lapidarius,pollination,DoPI,1,GB,
Ajuga reptans,Bombus lapidarius,pollination,DoPI,6,GB,
Alcea rosea,Bombus lapidarius,pollination,DoPI,1,GB,
Centaurea cyanus,Bombus lapidarius,pollination,DoPI,23,GB,
Centaurea montana,Bombus lapidarius,pollination,DoPI,14,GB,
Cerinthe major,Bombus lapidarius,pollination,DoPI,1,GB,
Digitalis purpurea,Bombus lapidarius,pollination,DoPI,13,GB,
Echinops bannaticus,Bombus lapidarius,pollination,DoPI,2,GB,
Geranium phaeum,Bombus lapidarius,pollination,DoPI,4,GB,
Geranium pratense,Bombus lapidarius,pollination,DoPI,53,GB,
Knautia arvensis,Bombus lapidarius,pollination,DoPI,111,GB,
Lavandula angustifolia,Bombus lapidarius,pollination,DoPI,43,GB,
Limnanthes douglasii,Bombus lapidarius,pollination,DoPI,1,GB,
Origanum vulgare,Bombus lapidarius,pollination,DoPI,122,GB,
Papaver orientale,Bombus lapidarius,pollination,DoPI,2,GB,
Papaver somniferum,Bombus lapidarius,pollination,DoPI,1,GB,
Pentaglottis sempervirens,Bombus lapidarius,pollination,DoPI,5,GB,
Rubus fruticosus,Bombus lapidarius,pollination,DoPI,82,GB,
Rubus idaeus,Bombus lapidarius,pollination,DoPI,3,GB,
Salvia officinalis,Bombus lapidarius,pollination,DoPI,1,GB,
Silene dioica,Bombus lapidarius,pollination,DoPI,2,GB,
Silene latifolia,Bombus lapidarius,pollination,DoPI,1,GB,
Symphoricarpos albus,Bombus lapidarius,pollination,DoPI,1,GB,
Symphytum x,Bombus lapidarius,pollination,DoPI,1,GB,
Vicia faba,Bombus lapidarius,pollination,DoPI,5,GB,
Acanthus mollis,Bombus pascuorum,pollination,DoPI,2,GB,
Ajuga reptans,Bombus pascuorum,pollination,DoPI,121,GB,
Alcea rosea,Bombus pascuorum,pollination,DoPI,1,GB,
Centaurea cyanus,Bombus pascuorum,pollination,DoPI,21,GB,
Centaurea montana,Bombus pascuorum,pollination,DoPI,38,GB,
Cerinthe major,Bombus pascuorum,pollination,DoPI,13,GB,
Digitalis purpurea,Bombus pascuorum,pollination,DoPI,144,GB,
Echinops bannaticus,Bombus pascuorum,pollination,DoPI,2,GB,
Geranium phaeum,Bombus pascuorum,pollination,DoPI,28,GB,
Geranium pratense,Bombus pascuorum,pollination,DoPI,90,GB,
Knautia arvensis,Bombus pascuorum,pollination,DoPI,136,GB,
Lavandula angustifolia,Bombus pascuorum,pollination,DoPI,102,GB,
Limnanthes douglasii,Bombus pascuorum,pollination,DoPI,1,GB,
Origanum vulgare,Bombus pascuorum,pollination,DoPI,45,GB,
Papaver orientale,Bombus pascuorum,pollination,DoPI,1,GB,
Papaver somniferum,Bombus pascuorum,pollination,DoPI,1,GB,
Pentaglottis sempervirens,Bombus pascuorum,pollination,DoPI,35,GB,
Rubus fruticosus,Bombus pascuorum,pollination,DoPI,173,GB,
Rubus idaeus,Bombus pascuorum,pollination,DoPI,3,GB,
Salvia officinalis,Bombus pascuorum,pollination,DoPI,1,GB,
Silene dioica,Bombus pascuorum,pollination,DoPI,4,GB,
Silene latifolia,Bombus pascuorum,pollination,DoPI,1,GB,
Symphoricarpos albus,Bombus pascuorum,pollination,DoPI,1,GB,
Symphytum x,Bombus pascuorum,pollination,DoPI,1,GB,
Vicia faba,Bombus pascuorum,pollination,DoPI,11,GB,
Acanthus mollis,Bombus pratorum,pollination,DoPI,1,GB,
Ajuga reptans,Bombus pratorum,pollination,DoPI,21,GB,
Alcea rosea,Bombus pratorum,pollination,DoPI,1,GB,
Centaurea cyanus,Bombus pratorum,pollination,DoPI,16,GB,
Centaurea montana,Bombus pratorum,pollination,DoPI,27,GB,
Cerinthe major,Bombus pratorum,pollination,DoPI,1,GB,
Digitalis purpurea,Bombus pratorum,pollination,DoPI,13,GB,
Echinops bannaticus,Bombus pratorum,pollination,DoPI,2,GB,
Geranium phaeum,Bombus pratorum,pollination,DoPI,31,GB,
Geranium pratense,Bombus pratorum,pollination,DoPI,55,GB,
Knautia arvensis,Bombus pratorum,pollination,DoPI,13,GB,
Lavandula angustifolia,Bombus pratorum,pollination,DoPI,17,GB,
Limnanthes douglasii,Bombus pratorum,pollination,DoPI,1,GB,
Origanum vulgare,Bombus pratorum,pollination,DoPI,11,GB,
Papaver orientale,Bombus pratorum,pollination,DoPI,1,GB,
Papaver somniferum,Bombus pratorum,pollination,DoPI,1,GB,
Pentaglottis sempervirens,Bombus pratorum,pollination,DoPI,32,GB,
Rubus fruticosus,Bombus pratorum,pollination,DoPI,105,GB,
Rubus idaeus,Bombus pratorum,pollination,DoPI,11,GB,
Salvia officinalis,Bombus pratorum,pollination,DoPI,1,GB,
Silene dioica,Bombus pratorum,pollination,DoPI,2,GB,
Silene latifolia,Bombus pratorum,pollination,DoPI,2,GB,
Symphoricarpos albus,Bombus pratorum,pollination,DoPI,1,GB,
Symphytum x,Bombus pratorum,pollination,DoPI,1,GB,
Vicia faba,Bombus pratorum,pollination,DoPI,2,GB,
Acanthus mollis,Bombus terrestris,pollination,DoPI,1,GB,
Ajuga reptans,Bombus terrestris,pollination,DoPI,11,GB,
Alcea rosea,Bombus terrestris,pollination,DoPI,6,GB,
Centaurea cyanus,Bombus terrestris,pollination,DoPI,10,GB,
Centaurea montana,Bombus terrestris,pollination,DoPI,6,GB,
Cerinthe major,Bombus terrestris,pollination,DoPI,3,GB,
Digitalis purpurea,Bombus terrestris,pollination,DoPI,67,GB,
Echinops bannaticus,Bombus terrestris,pollination,DoPI,1,GB,
Geranium phaeum,Bombus terrestris,pollination,DoPI,7,GB,
Geranium pratense,Bombus terrestris,pollination,DoPI,27,GB,
Knautia arvensis,Bombus terrestris,pollination,DoPI,68,GB,
Lavandula angustifolia,Bombus terrestris,pollination,DoPI,104,GB,
Limnanthes douglasii,Bombus terrestris,pollination,DoPI,1,GB,
Origanum vulgare,Bombus terrestris,pollination,DoPI,23,GB,
Papaver orientale,Bombus terrestris,pollination,DoPI,4,GB,
Papaver somniferum,Bombus terrestris,pollination,DoPI,5,GB,
Pentaglottis sempervirens,Bombus terrestris,pollination,DoPI,11,GB,
Rubus fruticosus,Bombus terrestris,pollination,DoPI,190,GB,
Rubus idaeus,Bombus terrestris,pollination,DoPI,6,GB,
Salvia officinalis,Bombus terrestris,pollination,DoPI,1,GB,
Silene dioica,Bombus terrestris,pollination,DoPI,18,GB,
Silene latifolia,Bombus terrestris,pollination,DoPI,2,GB,
Symphoricarpos albus,Bombus terrestris,pollination,DoPI,3,GB,
Symphytum x,Bombus terrestris,pollination,DoPI,1,GB,
Vicia faba,Bombus terrestris,pollination,DoPI,8,GB,
Bellis perennis,Andrena angustior,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena angustior,pollination,DoPI,1,GB,
Hyacinthoides non-scripta,Andrena angustior,pollination,DoPI,1,GB,
Hypochaeris radicata,Andrena angustior,pollination,DoPI,1,GB,
Ilex aquifolium,Andrena angustior,pollination,DoPI,1,GB,
Achillea millefolium,Andrena argentata,pollination,DoPI,1,GB,
Calluna vulgaris,Andrena argentata,pollination,DoPI,1,GB,
Castanea sativa,Andrena argentata,pollination,DoPI,1,GB,
Erica cinerea,Andrena argentata,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena argentata,pollination,DoPI,1,GB,
Senecio jacobaea,Andrena argentata,pollination,DoPI,1,GB,
Cornus sanguinea,Andrena barbilabris,pollination,DoPI,2,GB,
Crataegus monogyna,Andrena barbilabris,pollination,DoPI,2,GB,
Frangula alnus,Andrena barbilabris,pollination,DoPI,1,GB,
Hypochaeris radicata,Andrena barbilabris,pollination,DoPI,2,GB,
Rubus idaeus,Andrena barbilabris,pollination,DoPI,2,GB,
Bellis perennis,Andrena bicolor,pollination,DoPI,1,GB,
Bryonia dioica,Andrena bicolor,pollination,DoPI,5,GB,
Cornus alba,Andrena bicolor,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena bicolor,pollination,DoPI,2,GB,
Fagus sylvatica,Andrena bicolor,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena bicolor,pollination,DoPI,2,GB,
Hyacinthoides non-scripta,Andrena bicolor,pollination,DoPI,3,GB,
Hypochaeris radicata,Andrena bicolor,pollination,DoPI,2,GB,
Oenanthe crocata,Andrena bicolor,pollination,DoPI,1,GB,
Prunus spinosa,Andrena bicolor,pollination,DoPI,1,GB,
Senecio jacobaea,Andrena bicolor,pollination,DoPI,2,GB,
Silene dioica,Andrena bicolor,pollination,DoPI,1,GB,
Sisymbrium officinale,Andrena bicolor,pollination,DoPI,2,GB,
Solanum dulcamara,Andrena bicolor,pollination,DoPI,1,GB,
Symphoricarpos albus,Andrena bicolor,pollination,DoPI,1,GB,
Cakile maritima,Andrena bimaculata,pollination,DoPI,1,GB,
Castanea sativa,Andrena bimaculata,pollination,DoPI,2,GB,
Crataegus monogyna,Andrena bimaculata,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena bimaculata,pollination,DoPI,1,GB,
Rubus fruticosus,Andrena bimaculata,pollination,DoPI,2,GB,
Senecio jacobaea,Andrena bimaculata,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena bucephala,pollination,DoPI,1,GB,
Brassica napus,Andrena chrysosceles,pollination,DoPI,2,GB,
Chaerophyllum temulum,Andrena chrysosceles,pollination,DoPI,8,GB,
Cornus sanguinea,Andrena chrysosceles,pollination,DoPI,3,GB,
Crataegus monogyna,Andrena chrysosceles,pollination,DoPI,5,GB,
Filipendula ulmaria,Andrena chrysosceles,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena chrysosceles,pollination,DoPI,12,GB,
Raphanus raphanistrum,Andrena chrysosceles,pollination,DoPI,1,GB,
Reseda lutea,Andrena chrysosceles,pollination,DoPI,1,GB,
Rhamnus cathartica,Andrena chrysosceles,pollination,DoPI,1,GB,
Rosa arvensis,Andrena chrysosceles,pollination,DoPI,2,GB,
Rubus fruticosus,Andrena chrysosceles,pollination,DoPI,2,GB,
Rubus idaeus,Andrena chrysosceles,pollination,DoPI,1,GB,
Sinapis arvensis,Andrena chrysosceles,pollination,DoPI,2,GB,
Sisymbrium officinale,Andrena chrysosceles,pollination,DoPI,2,GB,
Stellaria holostea,Andrena chrysosceles,pollination,DoPI,1,GB,
Tripleurospermum inodorum,Andrena chrysosceles,pollination,DoPI,3,GB,
Viburnum opulus,Andrena chrysosceles,pollination,DoPI,2,GB,
Allium ursinum,Andrena cineraria,pollination,DoPI,1,GB,
Bryonia dioica,Andrena cineraria,pollination,DoPI,1,GB,
Chaerophyllum temulum,Andrena cineraria,pollination,DoPI,4,GB,
Crataegus monogyna,Andrena cineraria,pollination,DoPI,3,GB,
Heracleum sphondylium,Andrena cineraria,pollination,DoPI,9,GB,
Medicago lupulina,Andrena cineraria,pollination,DoPI,1,GB,
Prunus spinosa,Andrena cineraria,pollination,DoPI,1,GB,
Reseda lutea,Andrena cineraria,pollination,DoPI,2,GB,
Rhamnus cathartica,Andrena cineraria,pollination,DoPI,2,GB,
Rosa canina,Andrena cineraria,pollination,DoPI,1,GB,
Sambucus nigra,Andrena cineraria,pollination,DoPI,1,GB,
Sisymbrium officinale,Andrena cineraria,pollination,DoPI,3,GB,
Viburnum lantana,Andrena cineraria,pollination,DoPI,1,GB,
Centaurea nigra,Andrena denticulata,pollination,DoPI,2,GB,
Rubus fruticosus,Andrena denticulata,pollination,DoPI,1,GB,
Senecio jacobaea,Andrena denticulata,pollination,DoPI,5,GB,
Anthriscus sylvestris,Andrena dorsata,pollination,DoPI,3,GB,
Bellis perennis,Andrena dorsata,pollination,DoPI,1,GB,
Brassica napus,Andrena dorsata,pollination,DoPI,2,GB,
Bryonia dioica,Andrena dorsata,pollination,DoPI,2,GB,
Calluna vulgaris,Andrena dorsata,pollination,DoPI,3,GB,
Castanea sativa,Andrena dorsata,pollination,DoPI,2,GB,
Chaerophyllum temulum,Andrena dorsata,pollination,DoPI,3,GB,
Clinopodium vulgare,Andrena dorsata,pollination,DoPI,1,GB,
Convolvulus arvensis,Andrena dorsata,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena dorsata,pollination,DoPI,2,GB,
Picris echioides,Andrena dorsata,pollination,DoPI,2,GB,
Heracleum sphondylium,Andrena dorsata,pollination,DoPI,9,GB,
Hypochaeris radicata,Andrena dorsata,pollination,DoPI,2,GB,
Pastinaca sativa,Andrena dorsata,pollination,DoPI,1,GB,
Prunus spinosa,Andrena dorsata,pollination,DoPI,1,GB,
Pulicaria dysenterica,Andrena dorsata,pollination,DoPI,1,GB,
Ranunculus repens,Andrena dorsata,pollination,DoPI,3,GB,
Raphanus raphanistrum,Andrena dorsata,pollination,DoPI,2,GB,
Rubus fruticosus,Andrena dorsata,pollination,DoPI,14,GB,
Senecio jacobaea,Andrena dorsata,pollination,DoPI,5,GB,
Sinapis arvensis,Andrena dorsata,pollination,DoPI,3,GB,
Sisymbrium officinale,Andrena dorsata,pollination,DoPI,2,GB,
Torilis japonica,Andrena dorsata,pollination,DoPI,1,GB,
Trifolium repens,Andrena dorsata,pollination,DoPI,3,GB,
Tripleurospermum inodorum,Andrena dorsata,pollination,DoPI,3,GB,
Bellis perennis,Andrena flavipes,pollination,DoPI,2,GB,
Cakile maritima,Andrena flavipes,pollination,DoPI,1,GB,
Centaurea nigra,Andrena flavipes,pollination,DoPI,6,GB,
Cornus sanguinea,Andrena flavipes,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena flavipes,pollination,DoPI,3,GB,
Daucus carota,Andrena flavipes,pollination,DoPI,5,GB,
Filipendula ulmaria,Andrena flavipes,pollination,DoPI,2,GB,
Picris echioides,Andrena flavipes,pollination,DoPI,2,GB,
Heracleum sphondylium,Andrena flavipes,pollination,DoPI,5,GB,
Knautia arvensis,Andrena flavipes,pollination,DoPI,2,GB,
Leontodon hispidus,Andrena flavipes,pollination,DoPI,1,GB,
Leucanthemum vulgare,Andrena flavipes,pollination,DoPI,10,GB,
Origanum vulgare,Andrena flavipes,pollination,DoPI,1,GB,
Papaver rhoeas,Andrena flavipes,pollination,DoPI,2,GB,
Pulicaria dysenterica,Andrena flavipes,pollination,DoPI,10,GB,
Ranunculus repens,Andrena flavipes,pollination,DoPI,4,GB,
Raphanus raphanistrum,Andrena flavipes,pollination,DoPI,2,GB,
Reseda lutea,Andrena flavipes,pollination,DoPI,2,GB,
Rhamnus cathartica,Andrena flavipes,pollination,DoPI,1,GB,
Rosa arvensis,Andrena flavipes,pollination,DoPI,1,GB,
Rubus fruticosus,Andrena flavipes,pollination,DoPI,5,GB,
Senecio jacobaea,Andrena flavipes,pollination,DoPI,12,GB,
Sinapis arvensis,Andrena flavipes,pollination,DoPI,6,GB,
Sisymbrium officinale,Andrena flavipes,pollination,DoPI,2,GB,
Torilis japonica,Andrena flavipes,pollination,DoPI,2,GB,
Trifolium hybridum,Andrena flavipes,pollination,DoPI,4,GB,
Trifolium pratense,Andrena flavipes,pollination,DoPI,4,GB,
Trifolium repens,Andrena flavipes,pollination,DoPI,7,GB,
Tripleurospermum inodorum,Andrena flavipes,pollination,DoPI,5,GB,
Viburnum opulus,Andrena flavipes,pollination,DoPI,1,GB,
Cornus sanguinea,Andrena fucata,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena fucata,pollination,DoPI,1,GB,
Frangula alnus,Andrena fucata,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena fucata,pollination,DoPI,1,GB,
Ilex aquifolium,Andrena fucata,pollination,DoPI,1,GB,
Oenanthe crocata,Andrena fucata,pollination,DoPI,1,GB,
Rhamnus cathartica,Andrena fucata,pollination,DoPI,1,GB,
Silene dioica,Andrena fucata,pollination,DoPI,1,GB,
Bellis perennis,Andrena fulva,pollination,DoPI,1,GB,
Alliaria petiolata,Andrena haemorrhoa,pollination,DoPI,2,GB,
Bryonia dioica,Andrena haemorrhoa,pollination,DoPI,1,GB,
Cakile maritima,Andrena haemorrhoa,pollination,DoPI,1,GB,
Chaerophyllum temulum,Andrena haemorrhoa,pollination,DoPI,4,GB,
Crataegus monogyna,Andrena haemorrhoa,pollination,DoPI,7,GB,
Frangula alnus,Andrena haemorrhoa,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena haemorrhoa,pollination,DoPI,8,GB,
Medicago lupulina,Andrena haemorrhoa,pollination,DoPI,1,GB,
Oenanthe crocata,Andrena haemorrhoa,pollination,DoPI,3,GB,
Reseda lutea,Andrena haemorrhoa,pollination,DoPI,8,GB,
Rhamnus cathartica,Andrena haemorrhoa,pollination,DoPI,1,GB,
Salix caprea,Andrena haemorrhoa,pollination,DoPI,1,GB,
Sinapis arvensis,Andrena haemorrhoa,pollination,DoPI,6,GB,
Sisymbrium officinale,Andrena haemorrhoa,pollination,DoPI,1,GB,
Solanum dulcamara,Andrena haemorrhoa,pollination,DoPI,1,GB,
Viburnum lantana,Andrena haemorrhoa,pollination,DoPI,1,GB,
Viburnum opulus,Andrena haemorrhoa,pollination,DoPI,3,GB,
Bellis perennis,Andrena helvola,pollination,DoPI,1,GB,
Cornus sanguinea,Andrena helvola,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena helvola,pollination,DoPI,1,GB,
Ilex aquifolium,Andrena helvola,pollination,DoPI,1,GB,
Leucanthemum vulgare,Andrena helvola,pollination,DoPI,1,GB,
Rhamnus cathartica,Andrena helvola,pollination,DoPI,1,GB,
Bellis perennis,Andrena labialis,pollination,DoPI,1,GB,
Cornus sanguinea,Andrena labialis,pollination,DoPI,1,GB,
Cytisus scoparius,Andrena labialis,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena labialis,pollination,DoPI,2,GB,
Raphanus raphanistrum,Andrena labialis,pollination,DoPI,1,GB,
Rubus fruticosus,Andrena labialis,pollination,DoPI,1,GB,
Senecio jacobaea,Andrena labialis,pollination,DoPI,1,GB,
Trifolium pratense,Andrena labialis,pollination,DoPI,3,GB,
Trifolium repens,Andrena labialis,pollination,DoPI,2,GB,
Vaccinium myrtillus,Andrena labialis,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena labiata,pollination,DoPI,2,GB,
Raphanus raphanistrum,Andrena labiata,pollination,DoPI,2,GB,
Silene dioica,Andrena labiata,pollination,DoPI,2,GB,
Tripleurospermum inodorum,Andrena labiata,pollination,DoPI,1,GB,
Angelica sylvestris,Andrena nigriceps,pollination,DoPI,1,GB,
Centaurea nigra,Andrena nigriceps,pollination,DoPI,2,GB,
Helianthemum nummularium,Andrena nigriceps,pollination,DoPI,1,GB,
Rubus fruticosus,Andrena nigriceps,pollination,DoPI,1,GB,
Senecio jacobaea,Andrena nigriceps,pollination,DoPI,3,GB,
Acer campestre,Andrena nigroaenea,pollination,DoPI,1,GB,
Brassica napus,Andrena nigroaenea,pollination,DoPI,2,GB,
Cakile maritima,Andrena nigroaenea,pollination,DoPI,1,GB,
Cornus sanguinea,Andrena nigroaenea,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena nigroaenea,pollination,DoPI,11,GB,
Ilex aquifolium,Andrena nigroaenea,pollination,DoPI,1,GB,
Leucanthemum vulgare,Andrena nigroaenea,pollination,DoPI,6,GB,
Medicago lupulina,Andrena nigroaenea,pollination,DoPI,1,GB,
Oenanthe crocata,Andrena nigroaenea,pollination,DoPI,4,GB,
Reseda lutea,Andrena nigroaenea,pollination,DoPI,2,GB,
Rhamnus cathartica,Andrena nigroaenea,pollination,DoPI,2,GB,
Sisymbrium officinale,Andrena nigroaenea,pollination,DoPI,3,GB,
Solanum dulcamara,Andrena nigroaenea,pollination,DoPI,1,GB,
Tripleurospermum inodorum,Andrena nigroaenea,pollination,DoPI,4,GB,
Cornus sanguinea,Andrena nitida,pollination,DoPI,3,GB,
Crataegus monogyna,Andrena nitida,pollination,DoPI,3,GB,
Heracleum sphondylium,Andrena nitida,pollination,DoPI,8,GB,
Ilex aquifolium,Andrena nitida,pollination,DoPI,2,GB,
Lamium album,Andrena nitida,pollination,DoPI,5,GB,
Prunus spinosa,Andrena nitida,pollination,DoPI,2,GB,
Raphanus raphanistrum,Andrena nitida,pollination,DoPI,1,GB,
Reseda lutea,Andrena nitida,pollination,DoPI,1,GB,
Rhamnus cathartica,Andrena nitida,pollination,DoPI,1,GB,
Sisymbrium officinale,Andrena nitida,pollination,DoPI,2,GB,
Solanum dulcamara,Andrena nitida,pollination,DoPI,1,GB,
Viburnum opulus,Andrena nitida,pollination,DoPI,1,GB,
Aesculus hippocastanum,Andrena scotica,pollination,DoPI,1,GB,
Alliaria petiolata,Andrena scotica,pollination,DoPI,2,GB,
Castanea sativa,Andrena scotica,pollination,DoPI,1,GB,
Cornus sanguinea,Andrena scotica,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena scotica,pollination,DoPI,5,GB,
Heracleum sphondylium,Andrena scotica,pollination,DoPI,4,GB,
Ilex aquifolium,Andrena scotica,pollination,DoPI,2,GB,
Rhamnus cathartica,Andrena scotica,pollination,DoPI,1,GB,
Rubus fruticosus,Andrena scotica,pollination,DoPI,2,GB,
Rubus idaeus,Andrena scotica,pollination,DoPI,2,GB,
Sambucus nigra,Andrena scotica,pollination,DoPI,1,GB,
Senecio jacobaea,Andrena scotica,pollination,DoPI,1,GB,
Sisymbrium officinale,Andrena scotica,pollination,DoPI,1,GB,
Trifolium repens,Andrena scotica,pollination,DoPI,1,GB,
Viburnum lantana,Andrena scotica,pollination,DoPI,1,GB,
Bryonia dioica,Andrena synadelpha,pollination,DoPI,1,GB,
Cornus sanguinea,Andrena synadelpha,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena synadelpha,pollination,DoPI,2,GB,
Frangula alnus,Andrena synadelpha,pollination,DoPI,1,GB,
Ilex aquifolium,Andrena synadelpha,pollination,DoPI,2,GB,
Rhamnus cathartica,Andrena synadelpha,pollination,DoPI,1,GB,
Sambucus nigra,Andrena synadelpha,pollination,DoPI,1,GB,
Acer campestre,Andrena thoracica,pollination,DoPI,1,GB,
Bryonia dioica,Andrena thoracica,pollination,DoPI,2,GB,
Clematis vitalba,Andrena thoracica,pollination,DoPI,1,GB,
Convolvulus arvensis,Andrena thoracica,pollination,DoPI,2,GB,
Cornus sanguinea,Andrena thoracica,pollination,DoPI,1,GB,
Filipendula ulmaria,Andrena thoracica,pollination,DoPI,2,GB,
Heracleum sphondylium,Andrena thoracica,pollination,DoPI,2,GB,
Laurus nobilis,Andrena thoracica,pollination,DoPI,1,GB,
Ligustrum vulgare,Andrena thoracica,pollination,DoPI,2,GB,
Ranunculus ficaria,Andrena thoracica,pollination,DoPI,2,GB,
Rubus fruticosus,Andrena thoracica,pollination,DoPI,2,GB,
Bryonia dioica,Andrena trimmerana,pollination,DoPI,1,GB,
Castanea sativa,Andrena trimmerana,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena trimmerana,pollination,DoPI,1,GB,
Heracleum sphondylium,Andrena trimmerana,pollination,DoPI,1,GB,
Ligustrum vulgare,Andrena trimmerana,pollination,DoPI,1,GB,
Prunus spinosa,Andrena trimmerana,pollination,DoPI,1,GB,
Rubus fruticosus,Andrena trimmerana,pollination,DoPI,4,GB,
Salix caprea,Andrena trimmerana,pollination,DoPI,1,GB,
Crataegus monogyna,Andrena varians,pollination,DoPI,2,GB,
Crataegus monogyna,Andrena wilkella,pollination,DoPI,1,GB,
Cytisus scoparius,Andrena wilkella,pollination,DoPI,1,GB,
Lotus corniculatus,Andrena wilkella,pollination,DoPI,5,GB,
Trifolium pratense,Andrena wilkella,pollination,DoPI,2,GB,
Trifolium repens,Andrena wilkella,pollination,DoPI,7,GB,
Arbutus unedo,Apis mellifera,pollination,DoPI,1,GB,
Arbutus unedo,Vanessa atalanta,pollination,DoPI,2,GB,
Arum italicum,Limosina crassimana,pollination,DoPI,1,GB,
Borago officinalis,Apis mellifera,pollination,DoPI,72,GB,
Centaurea nigra,Apis mellifera,pollination,DoPI,368,GB,
Cirsium vulgare,Apis mellifera,pollination,DoPI,32,GB,
Lotus corniculatus,Apis mellifera,pollination,DoPI,73,GB,
Ononis spinosa,Apis mellifera,pollination,DoPI,2,GB,
